title,cuisine,rating,reviewsCount,street,url,location/lat,location/lng
مطعم السنديان للمأكولات السورية,Syrian restaurant,4.7,43,"56 سوق حسنين هيكل موازي, Abbas El-Akkad",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D8%B3%D9%86%D8%AF%D9%8A%D8%A7%D9%86%20%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9&query_place_id=ChIJb0qWdug_WBQR466KHDwmyPw,30.059205,31.3390577
كبابجي هلا,Restaurant,4.3,24,"مساكن اطلس، الأباجية، قسم الخليفة، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%8A%20%D9%87%D9%84%D8%A7&query_place_id=ChIJnRhQ5rg_WBQRs4yEnIvvMaI,30.0109133,31.3349853
enjoy cafe & restaurant,Izakaya restaurant,5,2,382M+WF8,https://www.google.com/maps/search/?api=1&query=enjoy%20cafe%20%26%20restaurant&query_place_id=ChIJEThBQcs_WBQR4-NSBvGfSkk,30.0522811,31.3336932
اسماك نجمة البحر الاحمر,Restaurant,4,1,"286M+X2V، عمارت أطلس، الأباجية، قسم الخليفة، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D8%A7%D8%B3%D9%85%D8%A7%D9%83%20%D9%86%D8%AC%D9%85%D8%A9%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%20%D8%A7%D9%84%D8%A7%D8%AD%D9%85%D8%B1&query_place_id=ChIJU6twPw8_WBQR_5Gm1uSkbfg,30.0124983,31.3325528
Aboodi Restaurant,Restaurant,3.6,16,6 Abd El Hakim El-Refaey,https://www.google.com/maps/search/?api=1&query=Aboodi%20Restaurant&query_place_id=ChIJRbunG3s-WBQRByqdEgleW9c,30.0534379,31.3447941
حبايب السيدة,Fast food restaurant,3.7,231,"8 شارع 9، الأباجية، قسم الخليفة، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D8%AD%D8%A8%D8%A7%D9%8A%D8%A8%20%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9&query_place_id=ChIJSRZnvMQ_WBQRj3wje_I-PMw,30.0116684,31.3316124
مصطفي كبده,Restaurant,5,1,"بلوك ٣٤مساكن الشركة العربية،الشارع التجاري،المقطم،قسم، الأباجية، قسم المقطم،",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B5%D8%B7%D9%81%D9%8A%20%D9%83%D8%A8%D8%AF%D9%87&query_place_id=ChIJjQtP9Zo_WBQRQdhaJRq5CtY,30.009406,31.3320047
Bab-Sharqy باب شرقى,Syrian restaurant,3.8,44,47b Abbas El-Akkad,https://www.google.com/maps/search/?api=1&query=Bab-Sharqy%20%D8%A8%D8%A7%D8%A8%20%D8%B4%D8%B1%D9%82%D9%89&query_place_id=ChIJLX7fnNk_WBQR1VsvyGf2JtY,30.0580493,31.3375883
ابو حجاج,Breakfast restaurant,4.4,8,"مساكن اطلس، الأباجية، قسم الخليفة، محافظة القاهرة‬،،, 286M+VW8، الأباجية، قسم المقطم، محافظة القاهرة‬ 4414213،",https://www.google.com/maps/search/?api=1&query=%D8%A7%D8%A8%D9%88%20%D8%AD%D8%AC%D8%A7%D8%AC&query_place_id=ChIJo6kElpI_WBQR7TwnRREmNFE,30.0121679,31.3346778
Saltana Grilled Food Restaurant,Barbecue restaurant,4.5,6,"24شارع صقلية, Makram Ebeid",https://www.google.com/maps/search/?api=1&query=Saltana%20Grilled%20Food%20Restaurant&query_place_id=ChIJZaaGPds_WBQRk4YoBj0aCKo,30.0579661,31.3432345
Mcdonald's,Fast food restaurant,4.2,310,58 Mostafa El-Nahaas,https://www.google.com/maps/search/?api=1&query=Mcdonald's&query_place_id=ChIJ5zA6Dns_WBQRCsgc6U5lWzM,30.0549963,31.34701
Al Kadi restaurant,Candy store,4.5,480,26 Abd El Hakim El-Refaey,https://www.google.com/maps/search/?api=1&query=Al%20Kadi%20restaurant&query_place_id=ChIJF6zUbBY_WBQRsbqC-h-7EGo,30.0535703,31.3426891
Candela Restaurant,Restaurant,4.1,50,شارع رقم 6 - مدينة الواحة,https://www.google.com/maps/search/?api=1&query=Candela%20Restaurant&query_place_id=ChIJHVzgqH0_WBQR-x8TB6OhLVc,30.0540471,31.3282053
Al Khan Barbecue restaurant,Barbecue restaurant,5,1,٩ Al Gahez,https://www.google.com/maps/search/?api=1&query=Al%20Khan%20Barbecue%20restaurant&query_place_id=ChIJqYnnbfU-WBQRMiw7qb6AZNE,30.049356,31.329223
Hook cafe and restaurant,Wok restaurant,4.8,11,"49 ش محمد صقر خفاجة من بن الهيثم من, Abbas El-Akkad",https://www.google.com/maps/search/?api=1&query=Hook%20cafe%20and%20restaurant&query_place_id=ChIJSQYepus_WBQRSc-Sfj_3XiI,30.0550649,31.3349006
Asmak Al-Marakby,Seafood restaurant,4.5,359,32 Nagati Serag,https://www.google.com/maps/search/?api=1&query=Asmak%20Al-Marakby&query_place_id=ChIJb_IG0kw_WBQRh0r1JaNqJsY,30.0487547,31.3515274
El Abd Restaurant,Restaurant,3.7,3,8 ش Mostafa El-Nahaas,https://www.google.com/maps/search/?api=1&query=El%20Abd%20Restaurant&query_place_id=ChIJ_0tvtcE9WBQR8sp50Amu1ws,30.0551244,31.3469259
Shrim Pasha Restaurant,Restaurant,3.8,20,"383R+6JR, Abd El Hakim El-Refaey",https://www.google.com/maps/search/?api=1&query=Shrim%20Pasha%20Restaurant&query_place_id=ChIJAQBQvGQ-WBQRpZA1K_4VSEc,30.0531017,31.3415199
"Double,,B",Chicken restaurant,4.8,23,"امام النساجون الشرقيون, تحت كوبري عباس العقاد, تقاطع, Mostafa El-Nahaas",https://www.google.com/maps/search/?api=1&query=Double%2C%2CB&query_place_id=ChIJkbSwsn0_WBQRrS3wUume32s,30.0538125,31.3384375
Uyghur restaurant,Restaurant,5,1,24 El-Khalifa El-Amir,https://www.google.com/maps/search/?api=1&query=Uyghur%20restaurant&query_place_id=ChIJ8Q-KhjQ_WBQRhuFWqTG3d_o,30.0507685,31.3318552
Darwish el kababgy,Restaurant,4.6,60,51 Hassan Aflaton,https://www.google.com/maps/search/?api=1&query=Darwish%20el%20kababgy&query_place_id=ChIJx95-Tkc_WBQR-uj-cQm382k,30.0787963,31.3405421
كبابجي ابو انس المصري,Restaurant,5,1,287J+2XJ,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%8A%20%D8%A7%D8%A8%D9%88%20%D8%A7%D9%86%D8%B3%20%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A&query_place_id=ChIJZ5X13S4_WBQR6BC9Rq1-ss8,30.0125907,31.3323752
افران و معجنات السعد,Restaurant,3.6,50,"رقم 9، الأباجية، قسم الخليفة، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%81%D8%B1%D8%A7%D9%86%20%D9%88%20%D9%85%D8%B9%D8%AC%D9%86%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%B9%D8%AF&query_place_id=ChIJVbW1P3I_WBQRFjFjH0ibIx4,30.0130535,31.3448676
Hashsh Cafe and Restaurant,Restaurant,5,2,10 Omarat Al Saudeya,https://www.google.com/maps/search/?api=1&query=Hashsh%20Cafe%20and%20Restaurant&query_place_id=ChIJVXut-co_WBQR_fBKkQDQgMw,30.0760109,31.341055
بيتزا السلام المقطم,Pizza restaurant,4.5,2,بيتزا السلام المقطم,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7%20%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D9%82%D8%B7%D9%85&query_place_id=ChIJJabHPg0_WBQRKKgUruAr3hM,30.0112494,31.3328811
مكرونة ابو هشام,Restaurant,4.3,7,286M+F9C,https://www.google.com/maps/search/?api=1&query=%D9%85%D9%83%D8%B1%D9%88%D9%86%D8%A9%20%D8%A7%D8%A8%D9%88%20%D9%87%D8%B4%D8%A7%D9%85&query_place_id=ChIJx0I1-FI_WBQRhFjKhP2O_So,30.0111617,31.3334652
مطعم شاروخان,Restaurant,5,1,700 Masaken Isbeko,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%B4%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86&query_place_id=ChIJi10Mc6Q_WBQRE8bWWHMAUN0,30.0097257,31.3366574
كشري الأمور,Koshari restaurant,4.2,271,"المقطم شارع 9 امام حى المقطم، شارع المقطم",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%B4%D8%B1%D9%8A%20%D8%A7%D9%84%D8%A3%D9%85%D9%88%D8%B1&query_place_id=ChIJQy6HZsA_WBQR7bs1WSmdVnA,30.0120112,31.3305123
كبدة الفلاح,Fast food restaurant,3.6,66,"286J+R2C، المفارق (المقطم)، الأباجية، قسم المقطم، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%AF%D8%A9%20%D8%A7%D9%84%D9%81%D9%84%D8%A7%D8%AD&query_place_id=ChIJTdrgrN4_WBQRux7N8hVFFSg,30.0120744,31.3300007
El Zaeem,Restaurant,3,2,285Q+P6C,https://www.google.com/maps/search/?api=1&query=El%20Zaeem&query_place_id=ChIJx4kJnLM-WBQRe_0i8nob5O0,30.0093241,31.338013
SUDANIA RANOOSH RESTAURANT AND CAFE,Restaurant,5,1,"384Q+PVC, Talaat Abd El-Qader",https://www.google.com/maps/search/?api=1&query=SUDANIA%20RANOOSH%20RESTAURANT%20AND%20CAFE&query_place_id=ChIJdyNRTgA_WBQRGZHBPRhUdJ4,30.0568061,31.3396549
Fotouh Ras El Bar Restaurant & Cafe,Coffee shop,4.2,723,106عباس العقاد,https://www.google.com/maps/search/?api=1&query=Fotouh%20Ras%20El%20Bar%20Restaurant%20%26%20Cafe&query_place_id=ChIJr9gQtYk-WBQR39KPgcqsRgk,30.0542572,31.3387208
Moodk restaurant,Izakaya restaurant,4.3,163,7 Tarablous,https://www.google.com/maps/search/?api=1&query=Moodk%20restaurant&query_place_id=ChIJ2x9nd2M_WBQRDW1IYqBHybo,30.0589016,31.3394467
مطعم حسنى,Egyptian restaurant,3.9,2462,"أمام السراج مول، 24 Atiya Al Sawalhi",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%AD%D8%B3%D9%86%D9%89&query_place_id=ChIJL8beaHk-WBQRpOpwn-o7hY8,30.051937,31.3492656
BASK IN,Fast food restaurant,4.4,9,28 Mohyee Al Din Abd Al Al Hamid,https://www.google.com/maps/search/?api=1&query=BASK%20IN&query_place_id=ChIJQVtcu8I_WBQR9uzSoHbrdU0,30.0479963,31.3433847
Al Awda Restaurant,Falafel restaurant,4.4,4075,"28 شارع عبد الحكيم رفاعي ، متفرع من, Mostafa El-Nahaas",https://www.google.com/maps/search/?api=1&query=Al%20Awda%20Restaurant&query_place_id=ChIJ54XQy2Q-WBQRgKoT8fgWSMQ,30.053368,31.3423915
atlas restaurant,Chinese restaurant,3.8,29,27 Mostafa El-Nahaas,https://www.google.com/maps/search/?api=1&query=atlas%20restaurant&query_place_id=ChIJy6zmOYw9WBQR-Q-zRp2lgsQ,30.0539223,31.3422531
Bahary Fish Restaurant,Seafood restaurant,4.3,5391,26 Makram Ebeid,https://www.google.com/maps/search/?api=1&query=Bahary%20Fish%20Restaurant&query_place_id=ChIJQens148-WBQRk710JyciFsc,30.0574784,31.3454227
Elhara Alshameya - الحارة الشامية,Shawarma restaurant,5,20,51 Samir Abd El-Raouf,https://www.google.com/maps/search/?api=1&query=Elhara%20Alshameya%20-%20%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B4%D8%A7%D9%85%D9%8A%D8%A9&query_place_id=ChIJ07XugKs_WBQRS2t8lQ2m-Yo,30.0483396,31.3465899
Amwaj restaurants مطاعم امواج,Restaurant,5,3,Abbas El-Akkad,https://www.google.com/maps/search/?api=1&query=Amwaj%20restaurants%20%D9%85%D8%B7%D8%A7%D8%B9%D9%85%20%D8%A7%D9%85%D9%88%D8%A7%D8%AC&query_place_id=ChIJQe99G24_WBQRKnpAMBxRyVI,30.0560511,31.3378789
Super Papa,Restaurant,4,47,"385Q+92V, Al Dwidar",https://www.google.com/maps/search/?api=1&query=Super%20Papa&query_place_id=ChIJzQIT40w_WBQRFuvTuFssQTQ,30.0584952,31.3375383
Porto cafe & Restaurant,Restaurant,4.3,60,14 Ezzat Salama,https://www.google.com/maps/search/?api=1&query=Porto%20cafe%20%26%20Restaurant&query_place_id=ChIJzUI-7EY_WBQR_ParjbZDuU8,30.0550259,31.3434303
Sofar Restaurant and Catering,Restaurant,4,1,4 Abou Gaafar El-Nahaas,https://www.google.com/maps/search/?api=1&query=Sofar%20Restaurant%20and%20Catering&query_place_id=ChIJUf3TO3o_WBQReGzCmFO5aeg,30.0814504,31.3410551
Abo Yousef Elsoury Restaurant,Syrian restaurant,4.3,1958,الشارع /مصطفي النحاس _ مدينة نصر _قسم,https://www.google.com/maps/search/?api=1&query=Abo%20Yousef%20Elsoury%20Restaurant&query_place_id=ChIJvRUt7WQ-WBQR6_rnlt9GDjc,30.0537642,31.3407222
Sergany Restaurant,Restaurant,3.7,3,38GR+6CQ,https://www.google.com/maps/search/?api=1&query=Sergany%20Restaurant&query_place_id=ChIJWX5gtBE-WBQRxJ40JhyaAGg,30.0755952,31.3411127
Pioné cafe & restaurant,Restaurant,3,2,32 El-Nozha,https://www.google.com/maps/search/?api=1&query=Pion%C3%A9%20cafe%20%26%20restaurant&query_place_id=ChIJZd3MSpo_WBQR3ZNrNaWKkRg,30.0817591,31.3397092
أحباب السيدة المقطم,Fast food restaurant,4.2,395,"أمام النساجون الشرقيون بجوار كشري ابو حنفي وكبابجي هلا، شارع 9 مساكن اسكندريه",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%AD%D8%A8%D8%A7%D8%A8%20%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9%20%D8%A7%D9%84%D9%85%D9%82%D8%B7%D9%85&query_place_id=ChIJP8R6SbQ-WBQRiZhrmk5aS40,30.010912,31.3346278
كبده ومخ الشرقاوى الاصلى,Restaurant,4.2,23,مساكن اطلس ج نهايه امام ابو حنفى شارع 9,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%AF%D9%87%20%D9%88%D9%85%D8%AE%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D8%A7%D9%88%D9%89%20%D8%A7%D9%84%D8%A7%D8%B5%D9%84%D9%89&query_place_id=ChIJeVVXHGU_WBQR6i8mHx1GTvI,30.0100016,31.3354154
Gosto Restaurant & Café - Heliopolis,Restaurant,4.2,820,2 Abd EL-Monaim Hafez st,https://www.google.com/maps/search/?api=1&query=Gosto%20Restaurant%20%26%20Caf%C3%A9%20-%20Heliopolis&query_place_id=ChIJgwmNMMQ_WBQR6AkHY5F4mTc,30.084668,31.3410749
كبابجي الفلاح,Barbecue restaurant,4.2,12,Street 9,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%8A%20%D8%A7%D9%84%D9%81%D9%84%D8%A7%D8%AD&query_place_id=ChIJscK-hkM_WBQR1qoZYbhHWPI,30.0104471,31.3341462
كبدة صاصا,Restaurant,5,2,"بلوك ٣٤، مساكن الشركة العربية، شارع التجاري، المقطم، الأباجية، قسم المقطم،",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%AF%D8%A9%20%D8%B5%D8%A7%D8%B5%D8%A7&query_place_id=ChIJI-PnKF0_WBQRdmbqMU-LReE,30.0092029,31.3319707
Darweesh Grill,Restaurant,4.4,729,57 Hassan Aflaton,https://www.google.com/maps/search/?api=1&query=Darweesh%20Grill&query_place_id=ChIJY7C-M9c_WBQRoc45E2VVyb4,30.0787976,31.3405788
أسماك عيد,Seafood restaurant,3.8,218,آخر شارع 9 أمام النقطة El-mokattam القاهرة,https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%85%D8%A7%D9%83%20%D8%B9%D9%8A%D8%AF&query_place_id=ChIJt18T_IQ_WBQRw4c-cfjlotE,30.0104407,31.3341317
Zooka,Italian restaurant,4.4,79,Hassan Aflaton,https://www.google.com/maps/search/?api=1&query=Zooka&query_place_id=ChIJX3V3nVk_WBQRQT5UHTLIrUw,30.0791511,31.3446526
فسخاني المهندس(المقطم),Restaurant,4.8,6,"المقطم شارع 9، شاؤع البوسطه بجانب الطاهره للجمله، شارع الشيخ امام",https://www.google.com/maps/search/?api=1&query=%D9%81%D8%B3%D8%AE%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D9%85%D9%87%D9%86%D8%AF%D8%B3(%D8%A7%D9%84%D9%85%D9%82%D8%B7%D9%85)&query_place_id=ChIJV4-PPsY_WBQR8L9TR2Bo19U,30.0127644,31.3317442
عبير محمد ابو العلا,Restaurant,4.7,7,"287H+MM6، فيصل، الأباجية، قسم الخليفة،",https://www.google.com/maps/search/?api=1&query=%D8%B9%D8%A8%D9%8A%D8%B1%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D8%A8%D9%88%20%D8%A7%D9%84%D8%B9%D9%84%D8%A7&query_place_id=ChIJMbI8nRo_WBQRlc-ks96aXVY,30.0141668,31.3291397
Cloud Burger,Fast food restaurant,4.1,13,Al Bank st,https://www.google.com/maps/search/?api=1&query=Cloud%20Burger&query_place_id=ChIJ7W7pHZg_WBQRxBcs-1pY9xQ,30.074754,31.341489
ORIENT EXPRESS,Restaurant,3.8,4,شارع Emtedad Ramses,https://www.google.com/maps/search/?api=1&query=ORIENT%20EXPRESS&query_place_id=ChIJpebrnqpBWBQR7UilyuxMj_Q,30.0214615,31.3285206
Lebanon,Restaurant,4.5,2,"289F+FQ3، فيصل",https://www.google.com/maps/search/?api=1&query=Lebanon&query_place_id=ChIJayWkPc8-WBQRR3_p8eYwITU,30.0186476,31.3244078
Prego,Fast food restaurant,4.5,2,"289F+FQ3، فيصل",https://www.google.com/maps/search/?api=1&query=Prego&query_place_id=ChIJayWkPc8-WBQRWKrdqPyd00w,30.0186476,31.3244078
Monster Burger,Restaurant,4.8,19,"11865, Omarat Saoudiyya, 20 Al Bank",https://www.google.com/maps/search/?api=1&query=Monster%20Burger&query_place_id=ChIJVZ9H_B0_WBQRdUhu_QYsWXg,30.0757257,31.3409322
Sudania cafe & restaurant(Ranoosh Kitchen),Restaurant,4.8,8,4 El-Farik Mohammed Ibrahim,https://www.google.com/maps/search/?api=1&query=Sudania%20cafe%20%26%20restaurant(Ranoosh%20Kitchen)&query_place_id=ChIJK_EtuL4_WBQREEM2RInxCA8,30.0562988,31.339899
Cow Cow Restaurant,Fast food restaurant,4.1,10,51 Samir Abd El-Raouf,https://www.google.com/maps/search/?api=1&query=Cow%20Cow%20Restaurant&query_place_id=ChIJ7VK19o8_WBQRuxxyOLLkC6w,30.0482606,31.3465619
Belal Restaurant,Fast food restaurant,4,3314,66 Ali Amin,https://www.google.com/maps/search/?api=1&query=Belal%20Restaurant&query_place_id=ChIJ5xY-NmE-WBQRD-iTEB4tMH8,30.0530798,31.3348611
مطعم القاضي elqady restaurant,Family restaurant,3.9,7,2 Ahmed El-Sayfy,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D9%82%D8%A7%D8%B6%D9%8A%20elqady%20restaurant&query_place_id=ChIJK_jUXEs_WBQRp-Ai-OGedLo,30.0535124,31.3423436
English Way Restaurant,Restaurant,3.8,6,383R+G77,https://www.google.com/maps/search/?api=1&query=English%20Way%20Restaurant&query_place_id=ChIJOWFM7WQ-WBQRayhe-z0sGhM,30.053777,31.3406642
Storia Restaurant and Café,Italian restaurant,4.5,452,104 Abbas El-Akkad,https://www.google.com/maps/search/?api=1&query=Storia%20Restaurant%20and%20Caf%C3%A9&query_place_id=ChIJYUIRE-o_WBQRTDeJu456Taw,30.0550709,31.3386587
موتزاريلا و صوص,Fast food restaurant,5,1,"286M+GW9 خلف كبابجي هلا, Street 9",https://www.google.com/maps/search/?api=1&query=%D9%85%D9%88%D8%AA%D8%B2%D8%A7%D8%B1%D9%8A%D9%84%D8%A7%20%D9%88%20%D8%B5%D9%88%D8%B5&query_place_id=ChIJjxG3mAQ_WBQRdKfKrA_S-lo,30.0112982,31.3348659
BBQ Burger and Fried Chicken Restaurant,Hamburger restaurant,4.1,86,"383R+JW3, Mostafa El-Nahaas",https://www.google.com/maps/search/?api=1&query=BBQ%20Burger%20and%20Fried%20Chicken%20Restaurant&query_place_id=ChIJQyy-JBI_WBQR_sFc8gOymYA,30.0539347,31.3422522
Somali Restaurant and cafee,Family restaurant,4.9,8,24 Dr Naguib Mahfouz St,https://www.google.com/maps/search/?api=1&query=Somali%20Restaurant%20and%20cafee&query_place_id=ChIJi-VeOqI_WBQRyPXBwuq6LVI,30.0493519,31.3436924
اسماك المدير,Seafood restaurant,4.1,34,"286M+33R، 9",https://www.google.com/maps/search/?api=1&query=%D8%A7%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1&query_place_id=ChIJE82GdbU-WBQRrowDJMXo0ZA,30.0102489,31.332638
كبابجي البيباني,Barbecue restaurant,4,5437,,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%8A%20%D8%A7%D9%84%D8%A8%D9%8A%D8%A8%D8%A7%D9%86%D9%8A&query_place_id=ChIJIb10pbU-WBQRGX52pUYz_3k,30.0108449,31.3332498
My Queen Restaurant,Restaurant,4,971,2 Dr Mahmoud Ibrahim,https://www.google.com/maps/search/?api=1&query=My%20Queen%20Restaurant&query_place_id=ChIJkfeEYWE-WBQR8lHF4D9DB1g,30.0520267,31.3370647
Compass fried chicken,Fast food restaurant,3,1,"383W+XWV, Abd El-Hameed Awad",https://www.google.com/maps/search/?api=1&query=Compass%20fried%20chicken&query_place_id=ChIJ_YAwV6A_WBQR4I5dW41QLm8,30.0549791,31.3473074
Alaa & Shimaa,Restaurant,4.3,4,287P+5XV,https://www.google.com/maps/search/?api=1&query=Alaa%20%26%20Shimaa&query_place_id=ChIJ99aNSbE-WBQRdPFh6fhiyuM,30.0129969,31.337411
Shrimp shrimpoo شرمب شرمبو,Fast food restaurant,5,1,٣ب عمارات الشرق للتأمين - امام,https://www.google.com/maps/search/?api=1&query=Shrimp%20shrimpoo%20%D8%B4%D8%B1%D9%85%D8%A8%20%D8%B4%D8%B1%D9%85%D8%A8%D9%88&query_place_id=ChIJJ6RU7w4_WBQRewhC9AvpYbs,30.0518448,31.3353308
Town Kitchen,Food court,4.7,6,"18 El-Shaheed Mohammed Abd El-Hady, Ard",https://www.google.com/maps/search/?api=1&query=Town%20Kitchen&query_place_id=ChIJm2Or7Cg_WBQRPQGnAlYRh_w,30.0815601,31.3425204
Restaurant Chef Nasser,Restaurant,4.7,3,383V+RFV,https://www.google.com/maps/search/?api=1&query=Restaurant%20Chef%20Nasser&query_place_id=ChIJS--ieIY_WBQRBTbZJtf5sHY,30.0546197,31.3436576
مها الطوخي ريستوران,Restaurant,4.4,5,"287H+PMV, Al Furqan",https://www.google.com/maps/search/?api=1&query=%D9%85%D9%87%D8%A7%20%D8%A7%D9%84%D8%B7%D9%88%D8%AE%D9%8A%20%D8%B1%D9%8A%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%86&query_place_id=ChIJ65xLl44_WBQR_VrwP_vgkBc,30.014362,31.3291586
LUCA Seafood Restaurant,Restaurant,3.7,11,شارع Abd El-Hameed Awad,https://www.google.com/maps/search/?api=1&query=LUCA%20Seafood%20Restaurant&query_place_id=ChIJKe-G0lg_WBQRbGGeaXSgn-4,30.0549791,31.3473074
Tico Taco,Mexican restaurant,4.6,27,Omar Ibn El-Khattab,https://www.google.com/maps/search/?api=1&query=Tico%20Taco&query_place_id=ChIJ7R0UX8M_WBQRQPFbxS3_pZg,30.0787846,31.3473598
ميس الصف والجنود,Restaurant,5,1,28GG+FRG,https://www.google.com/maps/search/?api=1&query=%D9%85%D9%8A%D8%B3%20%D8%A7%D9%84%D8%B5%D9%81%20%D9%88%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%AF&query_place_id=ChIJ34AbEJM_WBQRX1tIs1bUebo,30.0261834,31.3270883
Little Italy - Pasta Express,Italian restaurant,3.9,23,42 Ali Amin,https://www.google.com/maps/search/?api=1&query=Little%20Italy%20-%20Pasta%20Express&query_place_id=ChIJ7zDfR4E_WBQRWmrrdiMfLy4,30.0536561,31.3352083
TLG The Little Grain Sushi & Asian,Sushi restaurant,4.2,73,80a El-Thawra St,https://www.google.com/maps/search/?api=1&query=TLG%20The%20Little%20Grain%20Sushi%20%26%20Asian&query_place_id=ChIJUzzJla8_WBQRsq7ZNbLvZFQ,30.0836389,31.3421513
مطعم الدموكى,Falafel restaurant,5,2,"285M+89H، قسم المقطم شارع، مساكن المقطم",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D8%AF%D9%85%D9%88%D9%83%D9%89&query_place_id=ChIJUaFFJbU-WBQR8V6vDPqW5U4,30.0083031,31.3334845
أسماك أبو أشرف,Seafood restaurant,4.6,30,"بجوار كافيتريا الصعايدة، ٤٤ ش الشركة العربية،, Al Shareaa Al Tougari",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%85%D8%A7%D9%83%20%D8%A3%D8%A8%D9%88%20%D8%A3%D8%B4%D8%B1%D9%81&query_place_id=ChIJQ6NhObU-WBQR2CCG-SmSHYY,30.008553,31.3330561
عمار العراقي,Fast food restaurant,5,2,"شارع المقطم، الأباجية، قسم الخليفة",https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%85%D8%A7%D8%B1%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A&query_place_id=ChIJ2Xnkk_E_WBQRhEvtqHkCOsQ,30.0116322,31.3323675
Locanda Restaurant & Lounge,Restaurant,4.5,192,23 Abd El-Moneim Hafez,https://www.google.com/maps/search/?api=1&query=Locanda%20Restaurant%20%26%20Lounge&query_place_id=ChIJQ8cAllU_WBQRN-qOFVyx7DI,30.086873,31.3444914
كشرى حلوانى ابو حنفى,Koshari restaurant,4.1,1969,"أسماك الخليج، الأباجية، قسم الخليفة، 267 شارع الشيخ قمر متفرع من شارع رمسيس بجوار",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%B4%D8%B1%D9%89%20%D8%AD%D9%84%D9%88%D8%A7%D9%86%D9%89%20%D8%A7%D8%A8%D9%88%20%D8%AD%D9%86%D9%81%D9%89&query_place_id=ChIJ2Rsomyk_WBQR127IfIWk-jk,30.0108315,31.3353939
فول وفلافل,Breakfast restaurant,5,1,"بجوار جملة الطاهرة, ش9, شارع الشيخ امام",https://www.google.com/maps/search/?api=1&query=%D9%81%D9%88%D9%84%20%D9%88%D9%81%D9%84%D8%A7%D9%81%D9%84&query_place_id=ChIJFZboHDw_WBQR4tOCcoHcFMc,30.012574,31.3315721
Andrea mokatam,Restaurant,3.9,82,The orb mall,https://www.google.com/maps/search/?api=1&query=Andrea%20mokatam&query_place_id=ChIJgYLlWn4_WBQRSu6lQ24Gt3A,30.0088141,31.3476618
